,eta,e-going theta [degree],Au-coated beam chamber,Barrel silicon,Barrel muRwell,Forward/backward silicon,Forward/backward MPGD,mRICH AeroGel,Barrel AC-LGAD,Forward AC-LGAD,Dual RICH,Backward AC-LGAD,Backward EMCal,Inner det. spt./service,DIRC,BECal,Active BCal Support,SC Magnet,Barrel HCal,Backward Field Return,Forward EMCal,Forward LHCal
986,0.6299999534027486,123.9212,0.0033238300000000207,0.003014010000000007,0.009321859999999942,0.0,0.0,0.0,0.07728355144694539,0.0,0.0,0.0,0.0,0.01263381414791001,0.15350558038585188,16.936264942443728,1.7660736334405058,1.7146443729903602,45.04342154340833,0.0,0.0,0.0
987,0.635000167639615,124.1586,0.0033331399999999857,0.003022469999999984,0.009347990000000108,0.0,0.0,0.0,0.07807283954983917,0.0,0.0,0.0,0.0,0.012669233440514446,0.15393584662379406,16.983737129903542,1.771017363344047,1.719458520900325,45.16965916398709,0.0,0.0,0.0
988,0.6399996537258869,124.39529999999999,0.003342540000000004,0.0030309900000000233,0.009374370000000003,0.0,0.0,0.0,0.0781856890675241,0.0,0.0,0.0,0.0,0.01270495048231507,0.15436993440514463,17.03159538456592,1.7760151125401897,1.7243045016077225,45.297038906752405,0.0,0.0,0.0
989,0.6450005725097847,124.6314,0.0033520299999999807,0.0030395800000000677,0.009400990000000036,0.0,0.0,0.0,0.08172858327974268,0.0,0.0,0.0,0.0,0.01274098585208995,0.15480785016077164,17.079904578778134,1.781050482315102,1.7291971061093285,45.42554662379425,0.0,0.0,0.0
990,0.6500008539819627,124.8668,0.0033615900000000137,0.0030482600000000227,0.009427749999999922,0.0,0.0,0.0,0.0770539324758843,0.0,0.0,0.0,0.0,0.012777339228295853,0.1552496758842442,16.77735058424436,1.7861382636656167,1.7341318327974093,45.55519131832796,0.0,0.0,0.0
991,0.6550005366456286,125.1015,0.0033712400000000028,0.0030570200000000275,0.00945483999999992,0.0,0.0,0.0,0.07745426430868171,0.0,0.0,0.0,0.0,0.01281401961414795,0.1556954118971062,10.926087030546617,1.791262572347275,1.7391106752411627,45.68596913183275,0.0,0.0,0.0
992,0.6599996583239577,125.3355,0.0033809799999999844,0.0030658400000000458,0.0094821799999999,0.0,0.0,0.0,0.0776778874598071,0.0,0.0,0.0,0.0,0.012851036334405264,0.15614498070739533,9.733184683922829,1.7964354662379485,1.744129517684863,45.81789630225079,0.0,0.0,0.0
993,0.6650004018353259,125.5689,0.0033908000000000206,0.003074739999999973,0.009509660000000022,0.0,0.0,0.0,0.07790355948553052,0.0,0.0,0.0,0.0,0.012888366237942095,0.15659846881028938,16.997243730225073,1.80164951768489,1.7491990353697702,45.95097041800648,0.0,0.0,0.0
994,0.6700006704987735,125.80160000000001,0.0034007000000000134,0.0030837299999999747,0.009537470000000083,0.0,0.0,0.0,0.07813107491961405,0.0,0.0,0.0,0.0,0.012925991318327876,0.15705589646302265,17.046854847909966,1.8046446945337529,1.7543086816720326,46.085187459807116,0.0,0.0,0.0
995,0.6750005002545039,126.0336,0.003410690000000018,0.0030927799999999526,0.009565429999999986,0.0,0.0,0.0,0.07836062990353695,0.0,0.0,0.0,0.0,0.012963978778135182,0.15751722186495176,17.096980587781335,1.8122209003215453,1.7594594855305523,46.220560450160804,0.0,0.0,0.0
996,0.6799999263613495,126.2649,0.003420769999999983,0.0031019100000000163,0.009593719999999938,0.0,0.0,0.0,0.0782047440514469,0.0,0.0,0.0,0.0,0.013002272990353739,0.15798247041800642,17.147368710610934,1.8175768488746051,1.7646617363343857,46.35708006430873,0.0,0.0,0.0
997,0.6849989833959473,126.49549999999999,0.0034309300000000217,0.003111129999999938,0.009622239999999928,0.0,0.0,0.0,0.07881377942122206,0.0,0.0,0.0,0.0,0.013040880064308605,0.15845174919614152,17.198167554983918,1.8229694533762206,1.7698990353697717,46.49477266881024,0.0,0.0,0.0
998,0.6899998828029348,126.7255,0.0034411700000000016,0.0031204200000000027,0.009650909999999966,0.0,0.0,0.0,0.07894473697749199,0.0,0.0,0.0,0.0,0.013079826045016202,0.15892491639871384,17.24941486945338,1.8284183279742727,1.775188102893889,46.63361993569133,0.0,0.0,0.0
999,0.6950004933150197,126.9548,0.0034515000000000184,0.00312978999999996,0.009679910000000042,0.0,0.0,0.0,0.0779856700964629,0.0,0.0,0.0,0.0,0.013119128938906766,0.15940203536977504,17.300975052411566,1.8339038585209195,1.7805115755627057,46.773634726688094,0.0,0.0,0.0
1000,0.700000847618814,127.1834,0.0034619199999999977,0.003139240000000003,0.009709139999999866,0.0,0.0,0.0,0.07898651672025742,0.0,0.0,0.0,0.0,0.013158702572347206,0.15988323054662373,14.758559320900329,1.8394456591639905,1.7858913183279732,46.914810932475916,0.0,0.0,0.0
1001,0.7050009777150074,127.4113,0.00347242999999999,0.0031487600000000004,0.009738610000000038,0.0,0.0,0.0,0.07958079003215435,0.0,0.0,0.0,0.0,0.013198632475884237,0.16036835016077153,6.181839552733122,1.845024771704181,1.7913065273311943,47.0571707717041,0.0,0.0,0.0
1002,0.7100009149169403,127.6385,0.0034830200000000025,0.003158369999999978,0.009768309999999988,0.0,0.0,0.0,0.08002229517684896,0.0,0.0,0.0,0.0,0.013238899678456498,0.1608575147909971,17.157921108038583,1.850652090032174,1.7967736334405089,47.200700643086826,0.0,0.0,0.0
1003,0.7150006898490543,127.86500000000001,0.0034937000000000115,0.0031680499999999574,0.009798250000000064,0.0,0.0,0.0,0.08026763987138263,0.0,0.0,0.0,0.0,0.01327949324758837,0.16135067749196108,17.210462446623794,1.8563257234726471,1.802285209003248,47.34541446945342,0.0,0.0,0.0
1004,0.7200003324452229,128.0908,0.0035044600000000183,0.0031778199999999614,0.009828420000000107,0.0,0.0,0.0,0.08051502154340834,0.0,0.0,0.0,0.0,0.013320405466237889,0.16184786816720237,17.263275136655952,1.8620469453376138,1.8078324758842683,47.49131575562701,0.0,0.0,0.0
1005,0.7249998719469583,128.3159,0.0035153199999999906,0.003187650000000045,0.009858930000000028,0.0,0.0,0.0,0.08076433054662378,0.0,0.0,0.0,0.0,0.013361644694533728,0.1623491070739551,17.31652282475883,1.8678163987138348,1.813432154340834,47.638394855305435,0.0,0.0,0.0
1006,0.7299993369014975,128.5403,0.003526259999999993,0.003197570000000042,0.00988956999999983,0.0,0.0,0.0,0.08101572572347289,0.0,0.0,0.0,0.0,0.013403292282958126,0.16285442893890661,17.370313153054656,1.87362604501606,1.8190813504823318,47.78666720257236,0.0,0.0,0.0
1007,0.7350009935334088,128.76409999999998,0.0035372900000000093,0.0032075799999999465,0.009920530000000004,0.0,0.0,0.0,0.08089735916398715,0.0,0.0,0.0,0.0,0.013445187138263717,0.1633638086816721,17.424493196784564,1.879487781350477,1.8247668810289497,41.129387459807035,0.0,0.0,0.0
1008,0.7400003992824363,128.9871,0.003548399999999996,0.0032176700000000205,0.009951730000000002,0.0,0.0,0.0,0.08300293794212216,0.0,0.0,0.0,0.0,0.01348740321543411,0.16387730643086806,17.4790303080386,1.8853971061093056,1.8305035369774778,41.25865787781353,0.0,0.0,0.0
1009,0.7449998119955176,129.20940000000002,0.0035596100000000117,0.00322781999999997,0.009983170000000081,0.0,0.0,0.0,0.08278057170417999,0.0,0.0,0.0,0.0,0.013530025723472658,0.16439487170417988,17.399703030546636,1.8913488745980516,1.8362813504823237,41.38896591639871,0.0,0.0,0.0
1010,0.7499992574214527,129.43099999999998,0.0035709099999999988,0.00323806000000001,0.01001483000000004,0.0,0.0,0.0,0.0836359003215433,0.0,0.0,0.0,0.0,0.013572960128617417,0.164916538585209,3.998829862057877,1.8973522893890697,1.8421107717041805,41.52030289389063,0.0,0.0,0.0
1011,0.7550010274561879,129.652,0.00358228999999999,0.003248390000000004,0.010046720000000009,0.0,0.0,0.0,0.08657783376205785,0.0,0.0,0.0,0.0,0.013616222829582011,0.16544234147909959,17.323612890032148,1.9034009646302295,1.8479829581993563,41.65267813504823,0.0,0.0,0.0
1012,0.760000619989396,129.8722,0.0035937700000000156,0.00325878999999999,0.01007894000000007,0.0,0.0,0.0,0.08339959839228286,0.0,0.0,0.0,0.0,0.0136598630225081,0.16597227106109325,17.378908471704186,1.9094967845659099,1.8539035369774943,41.786094533761954,0.0,0.0,0.0
1013,0.7650003182942665,130.0917,0.003605329999999994,0.003269279999999965,0.01011139000000013,0.0,0.0,0.0,0.08283238649517678,0.0,0.0,0.0,0.0,0.013703817684887418,0.1665063398713825,17.43464637556269,1.9149742765273388,1.859866881028946,41.92056302250807,0.0,0.0,0.0
1014,0.7700001452808958,130.3105,0.0036169800000000057,0.0032798500000000286,0.01014406999999988,0.0,0.0,0.0,0.08310017524115768,0.0,0.0,0.0,0.0,0.013748120257234694,0.16704457459807082,17.490810281350477,1.9198797427652643,1.8658774919614203,42.05607331189708,0.0,0.0,0.0
1015,0.7750001231424545,130.52859999999998,0.0036287299999999876,0.0032905000000000386,0.010176970000000028,0.0,0.0,0.0,0.08337005691318322,0.0,0.0,0.0,0.0,0.013792750803858514,0.16758699935691335,17.547451420578767,1.9280752411575754,1.871940836012822,42.192632475884295,0.0,0.0,0.0
1016,0.7800002733520653,130.746,0.0036405699999999775,0.003301230000000064,0.01021019999999998,0.0,0.0,0.0,0.08364191350482308,0.0,0.0,0.0,0.0,0.013837746623794348,0.16813360578778128,17.60450965369775,1.9343614147909953,1.8780504823151105,42.330252411575515,0.0,0.0,0.0
1017,0.7850006166595644,130.96269999999998,0.0036524899999999935,0.0033120500000000065,0.010243659999999868,0.0,0.0,0.0,0.08355939581993595,0.0,0.0,0.0,0.0,0.013883078778134966,0.16868442186495153,17.662007347266897,1.940699356913175,1.8841990353697646,42.46893247588426,0.0,0.0,0.0
1018,0.7899988542077041,131.17860000000002,0.0036645099999999945,0.003322949999999964,0.010277340000000128,0.0,0.0,0.0,0.08418130707395494,0.0,0.0,0.0,0.0,0.01392874115755624,0.1692394745980709,17.71987731704179,1.947090353697753,1.8903977491961612,42.60866848874602,0.0,0.0,0.0
1019,0.7949996353863356,131.3939,0.003676620000000014,0.0033339299999999477,0.010311250000000102,0.0,0.0,0.0,0.08440281864951762,0.0,0.0,0.0,0.0,0.013974769131832793,0.16979870385852097,2.8599745160771732,1.9535219260450134,1.8966437620578773,42.749469421221846,0.0,0.0,0.0
1020,0.8000006674798676,131.6085,0.003688820000000018,0.0033449899999999817,0.01034548999999999,0.0,0.0,0.0,0.08362698199356915,0.0,0.0,0.0,0.0,0.0140211147909967,0.17036227138263685,17.479187180707406,1.9600035369774673,1.902940836012867,42.89133954983929,0.0,0.0,0.0
1021,0.8049996262649763,131.82229999999998,0.003701109999999975,0.0033561399999999775,0.010379949999999943,0.0,0.0,0.0,0.0833586308681673,0.0,0.0,0.0,0.0,0.014067895819935616,0.17093000450160792,17.551968969774922,1.9665350482315063,1.9092836012861802,43.03428360128619,0.0,0.0,0.0
1022,0.8099988551897991,132.0354,0.0037135000000000024,0.003367369999999991,0.010414730000000098,0.0,0.0,0.0,0.08531004051446933,0.0,0.0,0.0,0.0,0.014114952733119024,0.17150201511254037,17.61044362958199,1.9731131832797466,1.915674598070737,43.178297749196176,0.0,0.0,0.0
1023,0.8150007281894316,132.24790000000002,0.0037259800000000124,0.0033786899999999533,0.01044972999999996,0.0,0.0,0.0,0.08427417909967858,0.0,0.0,0.0,0.0,0.014162397106109309,0.1720783884244375,17.66945314340836,1.9797488745980694,1.9221077170418042,43.32340353697752,0.0,0.0,0.0
1024,0.8200005530710653,132.4596,0.0037385500000000063,0.0033900899999999507,0.010484959999999908,0.0,0.0,0.0,0.08589323376205792,0.0,0.0,0.0,0.0,0.014210154662379598,0.17265899228295828,17.728878038585197,1.986430225080408,1.9285932475884238,43.469587459807045,0.0,0.0,0.0
1025,0.8250006943693491,132.6706,0.0037512200000000316,0.0034015699999999467,0.010520510000000004,0.0,0.0,0.0,0.08618420482315114,0.0,0.0,0.0,0.0,0.014258300964630322,0.1732439443729902,17.788755683922844,1.9931585209003089,1.9351260450160765,43.55924790996786,0.0,0.0,0.0
1026,0.830001165978399,132.8809,0.00376398,0.003413139999999989,0.010556280000000019,0.0,0.0,0.0,0.08647736302250802,0.0,0.0,0.0,0.0,0.01430680739549843,0.17383322475884255,17.84907524983925,1.9999350482314853,1.941710289389075,43.765212861736345,0.0,0.0,0.0
1027,0.8349995910711908,133.0904,0.0037768299999999923,0.003424799999999977,0.01059237000000008,0.0,0.0,0.0,0.08642188263665591,0.0,0.0,0.0,0.0,0.014355710289389048,0.17442680064308685,17.909810288102882,2.0067681672025763,1.9483372990353693,43.91467138263663,0.0,0.0,0.0
1028,0.8400007537311781,133.29930000000002,0.0037897799999999835,0.003436540000000023,0.010628679999999955,0.0,0.0,0.0,0.08799784244372993,0.0,0.0,0.0,0.0,0.014404903536977487,0.1750248061093248,5.1166296022508035,2.01364794212218,1.9550201286173685,44.06521623794213,0.0,0.0,0.0
1029,0.8449998773205654,133.5074,0.0038028199999999898,0.003448370000000019,0.010665209999999897,0.0,0.0,0.0,0.0886979131832798,0.0,0.0,0.0,0.0,0.01445444790996786,0.17562719581993586,16.752442628295814,2.02057588424438,1.9617501607716932,44.21687106109326,0.0,0.0,0.0
1030,0.8499993624280718,133.7148,0.003815959999999992,0.00346027999999998,0.010702060000000013,0.0,0.0,0.0,0.08860050707395505,0.0,0.0,0.0,0.0,0.014504399999999973,0.17623392572347288,17.728767754662375,2.0275575562701,1.9685237942122065,44.369630868167214,0.0,0.0,0.0
1031,0.8549992189013199,133.9215,0.003829190000000019,0.0034722799999999765,0.010739230000000008,0.0,0.0,0.0,0.08878673279742767,0.0,0.0,0.0,0.0,0.014554720900321519,0.17684503408360147,17.79001879292604,2.03458617363345,1.9753530546623743,44.52349581993569,0.0,0.0,0.0
1032,0.8599994557996617,134.1275,0.0038425199999999973,0.003484370000000015,0.010776609999999902,0.0,0.0,0.0,0.09239735627009651,0.0,0.0,0.0,0.0,0.014605354983922736,0.1774606234726689,17.851723197427667,2.0416704180064222,1.9822279742765119,44.678481672025704,0.0,0.0,0.0
1033,0.8650000813890026,134.3328,0.003855950000000011,0.0034965399999999877,0.01081421000000007,0.0,0.0,0.0,0.08732566527331187,0.0,0.0,0.0,0.0,0.014656390032154243,0.17808065819935717,17.913866406430884,2.0452999999999797,1.989156270096462,44.83457813504823,0.0,0.0,0.0
1034,0.8700011031365019,134.5374,0.003869470000000001,0.0035087999999999886,0.010852130000000137,0.0,0.0,0.0,0.08890099999999987,0.0,0.0,0.0,0.0,0.014707810932475904,0.17870515369774892,17.976454027652736,2.055986495176832,1.9961318327974489,44.99179517684883,0.0,0.0,0.0
1035,0.875000070508556,134.7412,0.0038830899999999836,0.0035211399999999934,0.010890369999999979,0.0,0.0,0.0,0.08921385594855316,0.0,0.0,0.0,0.0,0.014759581028938776,0.17933403022508054,18.03951883311897,2.063225723472666,2.0031540192926194,45.15014147909968,0.0,0.0,0.0
1036,0.8799994291951089,134.9443,0.0038967999999999967,0.0035335899999999775,0.02267891000000006,0.0,0.0,0.0,0.08932389003215435,0.0,0.0,0.0,0.0,0.014811679742765232,0.17996745016077165,17.695587036977493,2.0705125401929294,2.0102305466237915,45.309612218649534,0.0,0.0,0.0
1037,0.8849991840469631,135.1467,0.003910609999999998,0.003546109999999978,0.037163679999999866,0.0,0.0,0.0,0.0894595655948554,0.0,0.0,0.0,0.0,0.01486419421221874,0.1806053922829578,9.686988711575566,2.077851028938907,2.0173547588424494,45.47021768488744,0.0,0.0,0.0
1038,0.8899993390928054,135.3484,0.003924519999999989,0.0035587299999999883,0.051599550000000036,0.0,0.0,0.0,0.09014528167202576,0.0,0.0,0.0,0.0,0.014917077813504764,0.1812478327974275,16.49238932282959,2.085245337620563,2.024531189710615,45.63195916398713,0.0,0.0,0.0
1039,0.8949998975333016,135.5494,0.0039385300000000165,0.0035714299999999796,0.0659885399999997,0.0,0.0,0.0,0.08993830514469493,0.0,0.0,0.0,0.0,0.014970323472668745,0.18189476848874594,17.908506141479094,2.092685852090039,2.0317578778135115,45.79483890675246,0.0,0.0,0.0
1040,0.9000008617350692,135.7497,0.003952639999999995,0.0035842200000000502,0.07832843999999928,0.0,0.0,0.0,0.08966795016077238,0.0,0.0,0.0,0.0,0.015023926688102679,0.18254630868167207,17.97257625723474,2.1001778135048106,2.0390372990353534,45.9588694533762,0.0,0.0,0.0
1041,0.9049997230258245,135.9492,0.003966850000000004,0.0035971000000000154,0.07814124999999965,0.0,0.0,0.0,0.09052231704180101,0.0,4.873504823135755e-05,0.0,0.0,0.015077915112540446,0.18320238906752417,18.03695759163988,2.107729581993567,2.046361736334397,46.12404694533758,0.0,0.0,0.0
1042,0.909998974178118,136.148,0.003981149999999991,0.0036100699999999887,0.07795758000000054,0.0,0.0,0.0,0.09134153569131774,0.0,0.00010772861736335626,0.0,0.0,0.01513234083601267,0.18386299678456589,18.101768977491957,2.115330546623774,2.0537459807074185,46.29037331189711,0.0,0.0,0.0
1043,0.9150011431917876,136.3462,0.0039955599999999866,0.0036231300000000135,0.07777721000000068,0.0,0.0,0.0,0.09055961543408288,0.0,0.00016662443729906218,0.0,0.0,0.015187036977492019,0.18452826688102894,18.167075418006423,2.122986816720271,2.061148231511261,46.45786270096459,0.0,0.0,0.0
1044,0.9200011812929604,136.5436,0.004010059999999998,0.0036362899999999596,0.07410174999999976,0.0,0.0,0.0,0.09213111125401946,0.0,0.00022524244373003932,0.0,0.0,0.015242171704180102,0.18519809646302243,18.232796435691334,2.1306877813504386,2.0685758842444137,46.626509646302196,0.0,0.0,0.0
1045,0.924999058855194,136.74020000000002,0.0040246600000000115,0.003649529999999947,0.06026891000000052,0.0,0.0,0.0,0.09246666205787726,0.0,0.0002837639871383635,0.0,0.0,0.015297718327974136,0.18587263344051508,13.948996893890676,2.1384501607716864,1.6732028938906964,46.79632958199361,0.0,0.0,0.0
1046,0.9299998571762881,136.93619999999999,0.004039370000000011,0.003662860000000011,0.04647706999999987,0.0,0.0,0.0,0.09248013729903538,0.0,0.00034208424437306983,0.0,0.0,0.015353589067524154,0.18655174598070728,12.084199477813508,2.1462624758842335,1.679318649517679,46.967306109324824,0.0,0.0,0.0
1047,0.935001034868285,137.13150000000002,0.004054180000000013,0.003676289999999984,0.0442293300000002,0.0,0.0,0.0,0.0940811157556268,0.0,0.00040032347266882873,0.0,0.0,0.015409873633440485,0.18723554983922847,16.828044527009645,2.154129581993562,1.6854742765273194,47.13946398713826,0.0,0.0,0.0
1048,0.9400000123031212,137.326,0.004069079999999992,0.003689810000000007,0.044168109999999615,0.0,0.0,0.0,0.09473611382636693,0.0,0.0004584199356912899,0.0,0.0,0.015466492282958072,0.18792406752411575,18.09023613794211,2.162049517684892,1.6916662379421474,47.31280192926046,0.0,0.0,0.0
1049,0.9449993397495408,137.5198,0.004084090000000013,0.003703419999999986,0.04117139000000021,0.0,0.0,0.0,0.09463434662379398,0.0,0.0005163041800643753,0.0,0.0,0.015523595498392162,0.18861720900321577,18.15701202411575,2.1700254019292693,1.697910610932471,47.48732347266878,0.0,0.0,0.0
1050,0.9499990104816942,137.7129,0.004099199999999986,0.0037171300000000034,0.04132377000000026,0.0,0.0,0.0,0.09577232379421191,0.0,0.0005740649517685381,0.0,0.0,0.015581019292604442,0.18931512861736335,18.224231832797436,2.1780524115755533,1.7041916398713894,47.663028938906706,0.0,0.0,0.0
1051,0.9549990168634723,137.9053,0.004114419999999996,0.003730919999999989,0.04147716000000024,0.0,0.0,0.0,0.09890101672025704,0.0,0.0006317311897105771,0.0,0.0,0.015638848231511293,0.19001773954983947,18.291769514790982,2.186139871382654,1.7105151125401932,47.83992411575567,0.0,0.0,0.0
1052,0.9599993503410271,138.097,0.004129739999999994,0.0037447999999999934,0.041631560000000234,0.0,0.0,0.0,0.09480552765273284,0.0,0.0006893684887460116,0.0,0.0,0.015697061736334367,0.19072512540192949,18.35956845659163,2.19100546623795,1.7168868167202511,48.01801511254015,0.0,0.0,0.0
1053,0.9650000014351751,138.288,0.004145159999999985,0.003758790000000049,0.04178694999999986,0.0,0.0,0.0,0.09523496977491971,0.0,0.0007467414790997273,0.0,0.0,0.015755670096462865,0.19143729260450176,17.3835331398714,2.2024691318327925,1.7232951768488576,48.1973131832797,0.0,0.0,0.0
1054,0.9700009597336785,138.4783,0.004160680000000022,0.0037728699999999863,0.04194345000000027,0.0,0.0,0.0,0.09559162282958172,0.0,0.0008041006430868358,0.0,0.0,0.01581469228295823,0.19215424437299045,14.213122005466248,2.2107176848874595,1.7058138263665477,48.37781446945334,0.0,0.0,0.0
1055,0.9749995711393691,138.6678,0.004176310000000003,0.0037870300000000063,0.04210106000000009,0.0,0.0,0.0,0.09563984983922819,0.0,0.0008613784565916771,0.0,0.0,0.01587408070739535,0.1928759839228295,13.591839612540195,2.219022508038588,1.5343070739549738,48.55952315112541,0.0,0.0,0.0
1056,0.9800010988801044,138.8567,0.004192039999999973,0.0038013000000000612,0.042259659999999734,0.0,0.0,0.0,0.09630291768488769,0.0,0.08639599871382633,0.0,0.0,0.015933855305466316,0.1936025434083604,17.470736122186505,2.2273819935691215,1.3632038585208939,48.742441157556314,0.0,0.0,0.0
1057,0.9850002341222134,139.0448,0.004207880000000031,0.003815659999999944,0.04241926000000037,0.0,0.0,0.0,0.09664786205787745,0.0,0.08701850192926047,0.0,0.0,0.01599403536977495,0.19433391639871378,18.273810472668817,2.2357945337620464,1.1924861736334371,48.87739710610932,0.0,0.0,0.0
1058,0.9899996051844595,139.2322,0.004223819999999991,0.0038301199999999716,0.04257995999999975,0.0,0.0,0.0,0.09612142893890713,0.0,0.08764258745980699,0.0,0.0,0.016054675241157612,0.19507016398713845,18.342986569131845,2.2442681672025415,1.0221282958199538,47.79653890675242,0.0,0.0,0.0
1059,0.9949991966672022,139.4189,0.004239869999999991,0.003844670000000029,0.04274176000000027,0.0,0.0,0.0,0.09698945401929232,0.0,0.08826830064308688,0.0,0.0,0.016115694533761854,0.19581130546623815,18.412686372990354,2.2527971061093197,0.8521131832797479,46.71368424437301,0.0,0.0,0.0
1060,0.9999989921880014,139.6049,0.004256019999999995,0.003859319999999983,0.04290456000000002,0.0,0.0,0.0,0.09776692154340824,0.0,0.08919753858520932,0.0,0.0,0.030994717041800346,0.19655738263665573,18.482807270096455,2.2613717041800605,0.6824331189710691,45.63583440514472,0.0,0.0,0.0
1061,1.004998974373069,139.7902,0.004272279999999986,0.0038740600000000142,0.04306855999999981,0.0,0.0,0.0,0.09778306945337648,0.0,0.09664007877813507,0.0,0.0,0.05047251446945322,0.19730832154340838,18.529955392282965,2.270012861736344,0.5130636655948315,44.5629260450161,0.0,0.0,0.0
1062,1.0099991248486018,139.97480000000002,0.004288649999999976,0.003888900000000071,0.04323354999999964,0.0,0.0,0.0,0.09853158585209026,0.0,0.10069942025723491,0.0,0.0,0.07179704180064311,0.19806418006430848,15.472854871382642,2.2787131832797343,0.3439852090032254,43.49484180064309,0.0,0.0,0.0
1063,1.0149994242319955,140.1587,0.0043051200000000026,0.003903840000000011,0.04033763999999989,0.0,0.0,0.0,0.09862787620578783,0.0,0.10644922475884258,0.0,0.0,0.09526393890675233,0.19882499035369777,14.726893157556258,2.2874643086816935,0.17518167202571888,42.43144372990355,0.0,0.0,0.0
1064,1.0199998521229434,140.3419,0.004321699999999988,0.003918880000000006,0.04048811999999988,0.0,0.0,0.0,0.09910175755627029,0.0,0.11711179646302228,0.0,0.0,0.12123470096463046,0.19959080385852146,14.81442709646303,2.29627749196141,0.1730913183279803,41.3726064308682,0.0,0.0,0.0
1065,1.0250003870944155,140.5244,0.00433839000000002,0.003934019999999986,0.03967929000000012,0.0,0.0,0.0,0.10090145948553039,0.0,0.12735518135048246,0.0,0.0,0.1501567170418004,0.20036156591639903,18.143664694533754,2.3051459807074117,0.17375884244371065,40.31819131832799,0.0,0.0,0.0
1066,1.0300010066835237,140.7062,0.004355190000000002,0.003949249999999993,0.039832860000000136,0.0,0.0,0.0,0.10106068231511248,0.0,0.14096613344051423,0.0,0.0,0.17958610610932485,0.20113742122186523,18.458138723472654,2.314074276527336,0.17442990353698562,39.268107395498376,0.0,0.0,0.0
1067,1.034998920744488,140.8872,0.004372100000000021,0.003964580000000018,0.03998751999999976,0.0,0.0,0.0,0.10134066237942148,0.0,0.1478649961414789,0.0,0.0,0.20752251125401933,0.2019182057877814,18.52976190032155,2.3230556270096443,0.1751106109324745,38.222227331189636,0.0,0.0,0.0
1068,1.0399996272209697,141.0676,0.004389109999999979,0.0039800099999999766,0.040143180000000195,0.0,0.0,0.0,0.10160417170417985,0.0,0.14975489485530555,0.0,0.0,0.2393853022508039,0.20270406752411563,18.601897784565928,2.3320942122186423,0.175790996784567,37.173784887459774,0.0,0.0,0.0
1069,1.0450003445486902,141.2473,0.004406240000000005,0.003995539999999965,0.04029981999999976,0.0,0.0,0.0,0.10529674019292629,0.0,0.14255045723472687,0.0,0.0,0.2760908617363343,0.20349502572347278,18.674433160771702,2.3411916398713863,0.17647942122187743,36.12712958199355,0.0,0.0,0.0
1070,1.0500010460274367,141.4263,0.004423480000000019,0.004011159999999952,0.04045745999999989,0.0,0.0,0.0,0.10140802475884261,0.0,0.14482586559485527,0.0,0.0,0.31886323794212196,0.20429108681672092,16.1788669517685,2.3503556270096198,0.1771639871382753,35.08438713826365,0.0,0.0,0.0
1071,1.0549988937467325,141.6045,0.00444081999999998,0.004026900000000055,0.04061607999999997,0.0,0.0,0.0,0.10202787009646291,0.0,0.13399504694533748,0.0,0.0,0.3693767974276532,0.20509219614147856,15.58518473954983,2.3564929260450285,0.17786141479098916,34.0514260450161,0.0,0.0,0.0
1072,1.0599994680354536,141.7821,0.00445827999999999,0.004042729999999979,0.04077578999999984,0.0,0.0,0.0,0.10212297459807093,0.0,0.15279212572347278,0.0,0.0,0.4368722636655956,0.2058983311897099,15.21256290675243,2.3688466237941945,0.17856270096464044,33.02485305466236,0.0,0.0,0.0
1073,1.0649999397652246,141.959,0.004475849999999968,0.004058660000000071,0.0409364900000001,0.0,0.0,0.0,0.10282371446945322,0.0,0.15365367138263658,0.0,0.0,0.5203021189710612,0.20670990032154324,16.1533817170418,2.3781842443729957,0.1792627009646104,32.001790996784564,0.0,0.0,0.00455562700964407
1074,1.070000277843159,142.1352,0.0044935299999999834,0.002444820000000001,0.03481305000000027,0.0,0.0,0.0,0.10323882250803829,0.0,0.1541014237942123,0.0,0.0,0.6246958263665598,0.2075263054662364,18.569123842443744,2.3875758842443666,0.17997234726686884,30.982228295819937,0.0,0.0,0.20196495176845985
1075,1.0750004500531356,142.3107,0.00451131999999999,0.00245450000000002,0.02089117999999994,0.0,0.0,0.0,0.10284475401929251,0.0,0.14951939710610979,0.0,0.0,0.756322347266881,0.2083482122186484,18.64279896463023,2.397030546623789,0.18068392282958712,29.966035369774918,0.0,0.0,0.8092848874598317
1076,1.0800004230455271,142.4855,0.004529229999999999,0.002464240000000002,0.008468330000000027,0.0,0.0,0.0,0.1036762900321543,0.0,0.15240091961414803,0.0,0.0,0.9341097684887456,0.2091752733118979,18.71680135048232,2.40654437299035,0.18134855305466857,28.95306623794214,0.0,0.0,1.8755231511253712
1077,1.0850001623268228,142.6596,0.00454724999999997,0.002474040000000001,0.00850200999999996,0.0,0.0,0.0,0.10414783729903541,0.0,0.14110542861736325,0.0,0.0,1.1852880643086818,0.21000723472668859,18.791279581993564,2.416116398713836,0.0,27.94325723472667,0.0,0.0,3.0928971061093407
1078,1.0899996322491416,142.833,0.004565380000000003,0.002483910000000024,0.008535909999999976,0.0,0.0,0.0,0.10487020064308686,0.0,0.160612088102894,0.0,0.0,3.1815680418006456,0.21084485530546404,16.891392926045018,2.4257520900321445,0.0,26.936567202572387,0.0,0.0,4.3203035369774625
